WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.6047777 13.2674012,-59.6038336 13.2672842,-59.603147 13.2672341)",track,yes,,,,,,,,,
"LINESTRING (-59.6047348 13.2680027,-59.6031555 13.2678022,-59.603147 13.2672341,-59.6032671 13.2658306,-59.6026749 13.2657554,-59.6025118 13.2657053,-59.6023144 13.2657471,-59.6022972 13.2650036,-59.6021427 13.2649117,-59.6017994 13.265037)",track,yes,,,,,,,,,
"LINESTRING (-59.5997654 13.2667704,-59.6012245 13.2669041,-59.6018081 13.2670294,-59.6019026 13.2671213,-59.6019712 13.2674972,-59.6019111 13.2677812,-59.6013962 13.2677812,-59.6009241 13.2677144,-59.6003748 13.2676893,-59.6000046 13.2678074)",track,yes,,,,,,,,,
"LINESTRING (-59.5995077 13.2627814,-59.5994906 13.2639092,-59.5995163 13.2647613,-59.5995936 13.2648699,-59.6008896 13.2649785,-59.6016278 13.265037,-59.6017994 13.265037,-59.6018767 13.2649033,-59.6018853 13.2644104)",track,yes,,,,,,,,,
"LINESTRING (-59.598348 13.263845,-59.5994906 13.2639092)",track,yes,,,,,,,,,
"LINESTRING (-59.598348 13.263845,-59.5978855 13.2638173,-59.5976796 13.2637003,-59.5975251 13.2635333,-59.5973019 13.2633996,-59.5970015 13.2632492,-59.5965466 13.2630905,-59.5960488 13.2629652,-59.5957484 13.2629735)",track,yes,,,,,,,,,
"LINESTRING (-59.5969929 13.2649033,-59.5961518 13.2647697,-59.5958256 13.2646861)",track,yes,,,,,,,,,
"LINESTRING (-59.5997911 13.2662942,-59.6007009 13.2664112,-59.6007353 13.2663694)",track,yes,,,,,,,,,
"LINESTRING (-59.598436 13.2658305,-59.5989328 13.2659016,-59.5994135 13.2659016,-59.5998598 13.2659851,-59.6003233 13.2661271,-59.6007353 13.2663694,-59.6010872 13.2665448,-59.6012502 13.2666952,-59.6012245 13.2669041)",track,yes,,,,,,,,,
"LINESTRING (-59.5996749 13.2677639,-59.5997654 13.2667704,-59.5997911 13.2662942,-59.5998598 13.2659851)",track,yes,,,,,,,,,
"LINESTRING (-59.5987122 13.268096,-59.6002535 13.2679912)",track,yes,,,,,,,,,
"LINESTRING (-59.5976796 13.2637003,-59.5974993 13.2637588,-59.597465 13.2638674,-59.5973191 13.2639426,-59.597156 13.2639426,-59.5971474 13.2640596,-59.5970702 13.2645107,-59.5969929 13.2649033,-59.596893 13.2667711,-59.5968994 13.2674056,-59.5968699 13.2676771,-59.596843 13.2680661,-59.596853 13.2681764,-59.5969165 13.2683336)",track,yes,,,,,,,,,
"LINESTRING (-59.5946671 13.2657275,-59.594551 13.2659887,-59.5942979 13.2663392,-59.5942292 13.2668321,-59.5941996 13.2672448,-59.5943091 13.2674779,-59.5944035 13.267812,-59.5944979 13.2681879,-59.5946095 13.2684803,-59.5946867 13.2687894,-59.5947725 13.268873)",track,yes,,,,,,,,,
"LINESTRING (-59.5942979 13.2663392,-59.5940375 13.2664046,-59.5936625 13.2664551,-59.5932912 13.2664299,-59.5931799 13.2664154,-59.5931353 13.2664696,-59.5929497 13.2669285,-59.5929547 13.267308)",track,,,,,,,,,,
"LINESTRING (-59.5941996 13.2672448,-59.5941493 13.2673056,-59.594098 13.2673185,-59.5929547 13.267308,-59.5928377 13.2673193,-59.5926673 13.2673479,-59.5926587 13.2670889,-59.5927843 13.267086,-59.5928188 13.2671107,-59.5928316 13.2671926,-59.5928377 13.2673193)",track,yes,,,,,,,,,
"LINESTRING (-59.5928714 13.268866,-59.5928664 13.2686722,-59.5928714 13.26851,-59.5928813 13.268384,-59.5928764 13.2683041,-59.5928415 13.2681661,-59.5928166 13.2680523,-59.5928117 13.2679384,-59.5928316 13.2678271,-59.5929547 13.267308)",track,,,,,,,,,,
"LINESTRING (-59.6094746 13.2427935,-59.6076148 13.2425998)",track,yes,,,,,,,,,
"LINESTRING (-59.607674 13.2415849,-59.6076148 13.2425998,-59.607529 13.2432014)",track,yes,,,,,,,,,
"LINESTRING (-59.6135221 13.2427454,-59.6119875 13.2426088)",track,,,,,,,,,,
"LINESTRING (-59.6118892 13.2431763,-59.6094512 13.2430074)",track,yes,,,,,,,,,
"LINESTRING (-59.6096064 13.2415936,-59.6094746 13.2427935,-59.6094512 13.2430074,-59.6093251 13.244155,-59.6092885 13.244488)",track,yes,,,,,,,,,
"LINESTRING (-59.6202469 13.2383331,-59.6207984 13.242391)",track,yes,,,,,,,,,
"LINESTRING (-59.6093251 13.244155,-59.6117605 13.2444128)",track,yes,,,,,,,,,
"LINESTRING (-59.6036125 13.2464334,-59.6039585 13.2455992,-59.6041301 13.244889,-59.6042245 13.2438865,-59.6041645 13.2436609,-59.6042675 13.2433852,-59.6042074 13.2431596,-59.6042331 13.2430259,-59.6043533 13.2428839,-59.6044477 13.242792,-59.6044906 13.2426583,-59.6044563 13.2423826,-59.6044134 13.2417309,-59.6044002 13.2406452)",track,yes,,,,,,,,,
"LINESTRING (-59.6116832 13.2450311,-59.6117605 13.2444128,-59.6118892 13.2431763,-59.6119875 13.2426088,-59.6121295 13.2417894)",track,yes,,,,,,,,,
"LINESTRING (-59.6058029 13.2468814,-59.6058491 13.2466607,-59.6061901 13.2450311,-59.6062931 13.2438614)",track,yes,,,,,,,,,
"LINESTRING (-59.6066311 13.2469028,-59.6067394 13.2463261,-59.6069196 13.2459501,-59.6093229 13.2460671)",track,yes,,,,,,,,,
"LINESTRING (-59.6091444 13.2476409,-59.6092628 13.2468273,-59.6093229 13.2460671,-59.6093486 13.2459501,-59.609486 13.2459083,-59.610164 13.2459919,-59.6105159 13.2460504,-59.6107906 13.2460336,-59.6111253 13.2460754,-59.6119235 13.2463929,-59.6120265 13.2466101,-59.6120094 13.2468273,-59.6117519 13.2468273,-59.6115888 13.2468942,-59.6115459 13.2472367,-59.6115373 13.2474957)",track,yes,,,,,,,,,
"LINESTRING (-59.6114246 13.2479285,-59.6111086 13.2477891,-59.6108297 13.2476951,-59.6105936 13.2476951,-59.6104327 13.2477264,-59.6102718 13.2477995,-59.6100786 13.2478517,-59.6098426 13.2478517,-59.6097309 13.2478864)",track,yes,,,,,,,,,
"LINESTRING (-59.6114246 13.2479285,-59.6117309 13.2480919,-59.6123102 13.2482486,-59.6126106 13.2483112,-59.6128145 13.248353,-59.6139303 13.2485097,-59.6140698 13.2485305,-59.6141985 13.2485619,-59.6154323 13.2490423,-59.6155971 13.249058,-59.6156486 13.2489828,-59.6155628 13.2488241,-59.6152538 13.2482894,-59.6152795 13.247855,-59.6151937 13.2477547,-59.6118892 13.247362,-59.6116489 13.2473537,-59.6115373 13.2474957,-59.6114246 13.2479285)",track,yes,,,,,,,,,
"LINESTRING (-59.6050746 13.2469047,-59.6050399 13.2468273,-59.6041301 13.244889)",track,yes,,,,,,,,,
"LINESTRING (-59.6304084 13.2566369,-59.6306659 13.2567205,-59.6307518 13.2569043,-59.6312667 13.256946,-59.6320306 13.2569126)",track,yes,,,,,,,,,
"LINESTRING (-59.6236106 13.2598791,-59.6236732 13.2590348,-59.6237419 13.2587424,-59.6241195 13.2581576,-59.6242053 13.2576396,-59.624008 13.2573602,-59.6235095 13.2573142,-59.6228445 13.2572091)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.6160348 13.2544216,-59.6156463 13.256696,-59.6153888 13.2568213,-59.6148996 13.2570636,-59.6146249 13.2570636,-59.6144275 13.256955,-59.6140498 13.2569382,-59.6137923 13.2570886,-59.6134061 13.2570385,-59.6128911 13.2570134,-59.6127109 13.2569215,-59.6122903 13.2568881,-59.6119235 13.2568528)",track,yes,,,,,,,,,
"LINESTRING (-59.6238323 13.265379,-59.6238565 13.2652458,-59.6238538 13.2650866,-59.6238162 13.2650004,-59.6237599 13.2649743,-59.623666 13.2649508,-59.6235695 13.2648803,-59.6235024 13.2647707,-59.6234407 13.2646062,-59.6233427 13.2643563)",track,,,,,,,,,,
"LINESTRING (-59.608849 13.2565745,-59.6119235 13.2568528,-59.6120437 13.2559756,-59.6119235 13.255608,-59.611872 13.2553323,-59.6118635 13.2550232)",track,yes,,,,,,,,,
"LINESTRING (-59.6088905 13.2552466,-59.608849 13.2565745,-59.6087478 13.2573958)",track,yes,,,,,,,,,
"LINESTRING (-59.6041011 13.2559901,-59.6041269 13.2562993,-59.603967 13.2572036)",track,yes,,,,,,,,,
"LINESTRING (-59.6042846 13.2572287,-59.6042467 13.2577458,-59.6041559 13.2589831)",track,yes,,,,,,,,,
"LINESTRING (-59.6055892 13.2591669,-59.6054519 13.2586657,-59.6054347 13.2582396,-59.6054433 13.2579555,-59.6042467 13.2577458)",track,yes,,,,,,,,,
"LINESTRING (-59.6041044 13.2599188,-59.6055377 13.260253,-59.6056322 13.2600525,-59.6057523 13.259877,-59.6059154 13.2597851,-59.6061042 13.2597851,-59.6061471 13.2593507)",track,yes,,,,,,,,,
"LINESTRING (-59.603737 13.2608254,-59.6041044 13.2599188,-59.6043447 13.2589915)",track,yes,,,,,,,,,
"LINESTRING (-59.6352276 13.2978553,-59.6342716 13.2967711,-59.6329978 13.295378)",track,yes,,,,,,,,,
"LINESTRING (-59.6352629 13.3003349,-59.6347212 13.2980724)",track,yes,,,,,,,,,
"LINESTRING (-59.6365625 13.3000461,-59.6352629 13.3003349,-59.6335928 13.300706)",track,yes,,,,,,,,,
"LINESTRING (-59.6386077 13.3019645,-59.6384961 13.3019812,-59.6383073 13.3019395,-59.638273 13.3018225,-59.6383846 13.3015553,-59.6384704 13.3013715,-59.6385562 13.3006114,-59.6386335 13.3003274,-59.6387622 13.2986067,-59.638788 13.2984647)",track,yes,,,,,,,,,
"LINESTRING (-59.6404126 13.2994959,-59.6386729 13.3019975)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.6408903 13.30311,-59.6386729 13.3019975,-59.6386077 13.3019645)",track,yes,,,,,,,,,
"LINESTRING (-59.6332628 13.3038822,-59.6351463 13.3027357,-59.635169 13.3026926,-59.6365625 13.3000461,-59.6374421 13.2983648)",track,yes,,,,,,,,,
"LINESTRING (-59.6360647 13.3041974,-59.635169 13.3026926,-59.6339189 13.301157,-59.6335928 13.300706,-59.6326441 13.2993922)",track,yes,,,,,,,,,
"LINESTRING (-59.6372542 13.3069397,-59.6367857 13.3055589)",track,yes,,,,,,,,,
"LINESTRING (-59.635632 13.307516,-59.6353725 13.3069202,-59.6350691 13.3061352)",track,yes,,,,,,,,,
"LINESTRING (-59.6332115 13.3069063,-59.634293 13.3065387,-59.6350691 13.3061352,-59.6367857 13.3055589)",track,yes,,,,,,,,,
"LINESTRING (-59.6346336 13.3071916,-59.6353725 13.3069202)",track,yes,,,,,,,,,
"LINESTRING (-59.6349389 13.3077769,-59.6346336 13.3071916,-59.634293 13.3065387)",track,yes,,,,,,,,,
"LINESTRING (-59.6369452 13.30851,-59.6374859 13.3092199)",track,yes,,,,,,,,,
"LINESTRING (-59.6338124 13.3082009,-59.6349389 13.3077769,-59.635632 13.307516,-59.6372542 13.3069397)",track,yes,,,,,,,,,
"LINESTRING (-59.636207 13.3087438,-59.6366104 13.3092784)",track,yes,,,,,,,,,
"LINESTRING (-59.6355204 13.3089944,-59.6366276 13.3103893)",track,yes,,,,,,,,,
"LINESTRING (-59.632482 13.3109322,-59.6323876 13.3098714,-59.6329455 13.3097127,-59.6336836 13.3095624,-59.6344475 13.3093285,-59.6346707 13.309245,-59.6355204 13.3089944,-59.636207 13.3087438,-59.6369452 13.30851,-59.6386297 13.3078984)",track,yes,,,,,,,,,
"LINESTRING (-59.6408247 13.3109489,-59.6378302 13.3100578)",track,yes,,,,,,,,,
"LINESTRING (-59.6227988 13.2886916,-59.6212568 13.2889325)",track,yes,,,,,,,,,
"LINESTRING (-59.6273864 13.2955449,-59.6268715 13.2957119,-59.6264251 13.2958122)",track,yes,,,,,,,,,
"LINESTRING (-59.6323053 13.3022345,-59.6339189 13.301157)",track,yes,,,,,,,,,
"LINESTRING (-59.6341078 13.3052749,-59.6332628 13.3038822,-59.6323139 13.3023181,-59.6323053 13.3022345,-59.632168 13.3021761,-59.6311421 13.300595)",track,yes,,,,,,,,,
"LINESTRING (-59.6277761 13.3008751,-59.6259404 13.3011279,-59.6247044 13.3012114)",track,yes,,,,,,,,,
"LINESTRING (-59.6283228 13.3030016,-59.6260912 13.3031032,-59.625971 13.3028025,-59.6259404 13.3011279)",track,yes,,,,,,,,,
"LINESTRING (-59.6244997 13.3037489,-59.6247044 13.3012114,-59.624853 13.3003107,-59.6249405 13.3000787,-59.6250554 13.2999702)",track,yes,,,,,,,,,
"LINESTRING (-59.6244997 13.3037489,-59.6241392 13.3039327,-59.623856 13.3042501,-59.62365 13.3045759,-59.6234955 13.304935)",track,yes,,,,,,,,,
"LINESTRING (-59.6223146 13.3032536,-59.6221308 13.3046594,-59.6234955 13.304935)",track,yes,,,,,,,,,
"LINESTRING (-59.6226783 13.2958321,-59.621705 13.294493)",track,yes,,,,,,,,,
"LINESTRING (-59.6239454 13.2999626,-59.6223478 13.2980022,-59.6213791 13.2968135)",track,yes,,,,,,,,,
"LINESTRING (-59.621422 13.3020424,-59.6227045 13.3010278,-59.6239454 13.2999626)",track,yes,,,,,,,,,
"LINESTRING (-59.6299325 13.3065022,-59.6308221 13.3064049,-59.6314949 13.3062965,-59.6325163 13.3059875,-59.6341078 13.3052749,-59.6360647 13.3041974)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.6367897 13.3115311,-59.636727 13.3114952,-59.6366396 13.3114392,-59.6357092 13.3105313,-59.6346707 13.309245,-59.6338124 13.3082009,-59.6337008 13.307942,-59.6336922 13.3075995,-59.6336321 13.3074408,-59.6332115 13.3069063,-59.6325163 13.3059875,-59.6310317 13.3038111,-59.630293 13.3041706,-59.6293453 13.3042362)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.627727 13.3074575,-59.6290488 13.307374)",track,yes,,,,,,,,,
"LINESTRING (-59.6251263 13.3085601,-59.6258473 13.3076079,-59.6262335 13.307207,-59.6265339 13.3069981,-59.6280789 13.3060459,-59.6285338 13.3059123,-59.6297256 13.3055904)",track,yes,,,,,,,,,
"LINESTRING (-59.6251263 13.3085601,-59.6277785 13.3085434,-59.6291432 13.3085183)",track,yes,,,,,,,,,
"LINESTRING (-59.627933 13.3107818,-59.6277785 13.3085434,-59.6277441 13.3079086,-59.627727 13.3074575,-59.6276583 13.3071735)",track,yes,,,,,,,,,
"LINESTRING (-59.6241686 13.3089821,-59.6246714 13.3091364,-59.6251263 13.3085601)",track,yes,,,,,,,,,
"LINESTRING (-59.6299934 13.3111566,-59.6307053 13.3110825,-59.6315722 13.310999,-59.632482 13.3109322,-59.6338209 13.3106649)",track,yes,,,,,,,,,
"LINESTRING (-59.6285424 13.3114584,-59.6299934 13.3111566)",track,yes,,,,,,,,,
"LINESTRING (-59.6417689 13.2534849,-59.6419199 13.2536293,-59.642072 13.2537435,-59.642224 13.2538915,-59.642382 13.2538861)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.6419955 13.2549655,-59.6424193 13.2551169)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.6331105 13.2943835,-59.6332392 13.2944109,-59.6333331 13.2943874,-59.6336786 13.2941907,-59.6339876 13.2939985,-59.6341593 13.2938398,-59.6344768 13.2937229)",track,yes,,,,,,,,,
"LINESTRING (-59.6368603 13.2955287,-59.6366655 13.2953517,-59.636638 13.2953217,-59.635893 13.2945081,-59.6356441 13.2941155,-59.6354639 13.2938398,-59.6352287 13.2937621)",track,yes,,,,,,,,,
"LINESTRING (-59.6414737 13.2956287,-59.6401896 13.295556,-59.6398523 13.2946189,-59.6397888 13.2944539)",track,yes,,,,,,,,,
"LINESTRING (-59.638788 13.2984647,-59.6387965 13.2980721,-59.6402275 13.2981249)",track,yes,,,,,,,,,
"LINESTRING (-59.6342716 13.2967711,-59.636638 13.2953217)",track,yes,,,,,,,,,
"LINESTRING (-59.6375732 13.2981616,-59.638788 13.2984647)",track,yes,,,,,,,,,
"LINESTRING (-59.6371757 13.2966113,-59.6352276 13.2978553)",track,yes,,,,,,,,,
"LINESTRING (-59.6180442 13.3282741,-59.618493 13.3278427,-59.6190016 13.3274238,-59.6198635 13.3275298,-59.6215629 13.3276468,-59.6218719 13.3276468,-59.6220264 13.3275382,-59.6222839 13.3276718,-59.6226332 13.3278518)",track,yes,,,,,,,,,
"LINESTRING (-59.6327765 13.3262944,-59.632573 13.3263436,-59.6324402 13.3264088,-59.6322404 13.3265315,-59.6320513 13.3266698,-59.6318595 13.3268199,-59.6316557 13.3269374,-59.6315376 13.3270078,-59.6314357 13.3270966,-59.631362 13.3271775,-59.6312359 13.3273876,-59.631193 13.3275677,-59.6311755 13.3276942,-59.6311501 13.327826,-59.6311045 13.3279291,-59.6310629 13.3280114,-59.6310428 13.3280662,-59.6310441 13.3281419,-59.6310911 13.3281849,-59.6311608 13.3282084,-59.6312024 13.3282332,-59.6312386 13.3282789,-59.6312587 13.3283076)",track,,,,,,,,,,
"LINESTRING (-59.6123828 13.33309,-59.6122515 13.3331252,-59.6121509 13.3331722,-59.612104 13.3332283,-59.6120812 13.3332922,-59.6120557 13.3333862,-59.6120128 13.3334501,-59.6119661 13.3335256,-59.6119176 13.3336041)",track,,,,,,,,,,
"LINESTRING (-59.6130509 13.3344824,-59.6131936 13.3344011,-59.6133287 13.3343836,-59.6134625 13.3342853,-59.6136315 13.3341914,-59.6138809 13.3340504,-59.6140848 13.3339512,-59.6142699 13.3340008,-59.6144469 13.3341783)",track,,,,,,,,,,
"LINESTRING (-59.6038339 13.3275035,-59.6029622 13.3270509)",track,yes,,,,,,,,,
"LINESTRING (-59.6123745 13.3316161,-59.6122248 13.3319239,-59.6120967 13.3324542,-59.6120503 13.332508,-59.6119866 13.3325226,-59.6117941 13.3324939,-59.6114576 13.332431,-59.6112136 13.3324057,-59.6110661 13.3324918)",track,yes,,,,,,,,,
"LINESTRING (-59.5940647 13.3102545,-59.5960206 13.3101693,-59.5961992 13.3101234,-59.596328 13.31009,-59.5964332 13.3101164,-59.5964911 13.310184)",track,yes,,,,,,,,,
"LINESTRING (-59.5979491 13.3125232,-59.5977479 13.3124804,-59.5967437 13.3124052,-59.5965463 13.3123217,-59.5964776 13.3120961,-59.5964911 13.310184)",track,yes,,,,,,,,,
"LINESTRING (-59.5992517 13.3154189,-59.5992774 13.3152184,-59.5989169 13.3145753)",track,yes,,,,,,,,,
"LINESTRING (-59.6291761 13.3185529,-59.6302111 13.3186724,-59.6302747 13.3201565,-59.6302661 13.3215513,-59.6300859 13.3244578,-59.6315879 13.3245748,-59.6329264 13.3242646)",track,yes,,,,,,,,,
"LINESTRING (-59.6330981 13.3240474,-59.6331879 13.324124,-59.634072 13.3245333,-59.6351191 13.3248089,-59.6360718 13.3249008)",track,yes,,,,,,,,,
"LINESTRING (-59.6240494 13.3266575,-59.623389 13.3259634,-59.6236379 13.3253954,-59.6232516 13.3250948,-59.6231486 13.3246772,-59.6233546 13.3241092,-59.6230285 13.3237167,-59.6229598 13.3229733,-59.6229684 13.3219043,-59.6226787 13.3204473)",track,yes,,,,,,,,,
"LINESTRING (-59.5955207 13.3183814,-59.5957326 13.318693,-59.5958377 13.3188212,-59.5959901 13.3189101)",track,yes,,,,,,,,,
"LINESTRING (-59.5923766 13.2976316,-59.5920887 13.2978293,-59.591613 13.2978994,-59.5910808 13.2980581,-59.5901882 13.2980581,-59.5897333 13.2979328)",track,yes,,,,,,,,,
"LINESTRING (-59.5965681 13.2987571,-59.5966681 13.297239)",track,yes,,,,,,,,,
"LINESTRING (-59.5999287 13.2987366,-59.5977354 13.2987905,-59.5969543 13.2987905,-59.5965681 13.2987571,-59.5951538 13.2986122,-59.5945101 13.2984452,-59.5934801 13.2980943,-59.5932226 13.2979941,-59.5928793 13.2980192,-59.5927162 13.2979774,-59.5925274 13.2978354,-59.5923766 13.2976316,-59.5923594 13.2974813,-59.5924281 13.297214,-59.5925225 13.2968297,-59.5926856 13.2965624)",track,yes,,unpaved,,,,,,,
"LINESTRING (-59.5997408 13.2998521,-59.6018894 13.2999432)",track,yes,,,,,,,,,
"LINESTRING (-59.5977354 13.2987905,-59.597641 13.2996676,-59.597641 13.3001019,-59.597641 13.3006365,-59.5976667 13.3009623)",track,yes,,,,,,,,,
"LINESTRING (-59.5951538 13.2986122,-59.5951862 13.3009205,-59.5957355 13.3008787,-59.5961218 13.3008787,-59.5965681 13.3009539,-59.59692 13.3009539,-59.5976667 13.3009623,-59.5984392 13.3009205,-59.5995916 13.3010159)",track,yes,,,,,,,,,
"LINESTRING (-59.6390397 13.2752821,-59.6387361 13.275088,-59.6382319 13.2745972,-59.6378269 13.2742004,-59.6376471 13.2741012,-59.6373038 13.2740203,-59.636821 13.2739315,-59.6365045 13.2738532,-59.6361849 13.2737484,-59.6360796 13.2737572,-59.6359379 13.2738686,-59.635812 13.2739494,-59.6357055 13.2739452,-59.6355258 13.273893,-59.6354341 13.2739032,-59.6353246 13.27397,-59.6352401 13.2741384,-59.6351147 13.2742358,-59.6349154 13.2743141,-59.6348415 13.2743085,-59.6347695 13.2742807,-59.6346447 13.2740674,-59.6344505 13.2737189,-59.6343824 13.273604,-59.6338507 13.2725629,-59.6333868 13.271549)",track,yes,,,,,,,,,
"LINESTRING (-59.6378129 13.2806776,-59.6361837 13.2812923)",track,yes,,,,,,,,,
"LINESTRING (-59.6340559 13.2821786,-59.6342012 13.2828219,-59.6345197 13.2841212)",track,yes,,,,,,,,,
"LINESTRING (-59.6001676 13.2978861,-59.6002883 13.2979566,-59.6004331 13.2980088,-59.6006638 13.2980297,-59.6009427 13.2980323,-59.6011975 13.2980714,-59.6013746 13.2981315,-59.6014416 13.2982567,-59.601742 13.2986431,-59.6019727 13.2988467,-59.6023187 13.299139,-59.6026227 13.2994195)",track,,,,,,,,,,
"LINESTRING (-59.6114337 13.2943884,-59.6114681 13.2951319,-59.6116088 13.2961048,-59.6118371 13.2967607,-59.6119659 13.2972953,-59.6122491 13.2980888,-59.6125409 13.2984229,-59.6126954 13.2988823,-59.6132791 13.2997343)",track,yes,,,,,,,,,
"LINESTRING (-59.6098294 13.3135438,-59.6126158 13.3134674,-59.613002 13.3134924,-59.6137831 13.3134924,-59.6143324 13.3135927,-59.6146156 13.3135175)",track,yes,,,,,,,,,
"LINESTRING (-59.6214027 13.3162942,-59.6210937 13.3150664,-59.62045 13.3121597,-59.6204586 13.3117004,-59.620598 13.3112623)",track,yes,,,,,,,,,
"LINESTRING (-59.6130608 13.308483,-59.6138432 13.3097672,-59.6141007 13.3107194,-59.6141693 13.3114878,-59.6140921 13.3125403,-59.6141522 13.3128409,-59.6142809 13.3130999,-59.6146156 13.3135175,-59.6148645 13.3136678,-59.6159203 13.3148288,-59.6116669 13.3180679)",track,yes,,,,,,,,,
"LINESTRING (-59.62045 13.3121597,-59.6193428 13.3121597,-59.6190252 13.3122182,-59.6193599 13.3151917,-59.6195402 13.3171377)",track,yes,,,,,,,,,
"LINESTRING (-59.6174202 13.3179897,-59.6172828 13.3140724,-59.6174802 13.3121681)",track,yes,,,,,,,,,
"LINESTRING (-59.6254024 13.3164696,-59.6252565 13.3152585,-59.6251878 13.3144316,-59.6250162 13.3127528,-59.6248703 13.3107565)",track,yes,,,,,,,,,
"LINESTRING (-59.6099617 13.3052364,-59.6104046 13.3060665,-59.611248 13.3076527)",track,yes,,,,,,,,,
"LINESTRING (-59.608141 13.3078364,-59.609025 13.3077028,-59.6093254 13.3077111,-59.6094885 13.3078197,-59.6096087 13.3081204,-59.6102867 13.3080536,-59.61057 13.3079032,-59.6109133 13.3078615,-59.6111451 13.3077779,-59.611248 13.3076527,-59.6115227 13.3074605,-59.6116085 13.3072851,-59.6116 13.3069093,-59.6116429 13.3067088,-59.6118317 13.306525,-59.6120634 13.3064165,-59.6124497 13.3061492,-59.6127758 13.305907)",track,yes,,,,,,,,,
"LINESTRING (-59.609491 13.305486,-59.6102953 13.3061492)",track,yes,,,,,,,,,
"LINESTRING (-59.6104046 13.3060665,-59.6102953 13.3061492,-59.608244 13.3076109,-59.608141 13.3078364)",track,yes,,,,,,,,,
"LINESTRING (-59.6066336 13.3110501,-59.6074433 13.3102029,-59.6076407 13.3099189,-59.607718 13.3096516,-59.6076836 13.3093676,-59.6075635 13.3090168,-59.6074948 13.3088665)",track,yes,,,,,,,,,
"LINESTRING (-59.6076059 13.3143787,-59.6070735 13.3126183,-59.6066336 13.3110501)",track,yes,,,,,,,,,
"LINESTRING (-59.6066336 13.3110501,-59.604082 13.3110319,-59.6032752 13.3107897,-59.6028975 13.3108398)",track,yes,,,,,,,,,
"LINESTRING (-59.6039836 13.3131278,-59.6070735 13.3126183,-59.6082752 13.3123761)",track,yes,,,,,,,,,
"LINESTRING (-59.6048333 13.3148963,-59.6042087 13.3143755,-59.6040695 13.3137709,-59.6039836 13.3131278)",track,yes,,,,,,,,,
"LINESTRING (-59.6067388 13.3150049,-59.606404 13.31503,-59.6060521 13.3150133,-59.6054942 13.3149966,-59.6051767 13.3149966,-59.6048333 13.3148963,-59.6045759 13.3150467,-59.6040265 13.3152471,-59.6033989 13.3155066)",track,yes,,,,,,,,,
"LINESTRING (-59.6039836 13.3131278,-59.6018174 13.3125503)",track,yes,,,,,,,,,
"LINESTRING (-59.6042087 13.3143755,-59.6017005 13.3134953)",track,yes,,,,,,,,,
"LINESTRING (-59.632975 13.3179888,-59.6314935 13.3182606,-59.6308326 13.3180351)",track,yes,,,,,,,,,
"LINESTRING (-59.6267006 13.3181713,-59.6272392 13.3177308,-59.6281662 13.3172129,-59.6285095 13.3171461,-59.629033 13.3169039,-59.6301488 13.316386)",track,yes,,,,,,,,,
"LINESTRING (-59.631631 13.3201314,-59.6314935 13.3182606)",track,yes,,,,,,,,,
"LINESTRING (-59.633444 13.3201606,-59.631631 13.3201314,-59.6302747 13.3201565)",track,yes,,,,,,,,,
"LINESTRING (-59.6292349 13.3180345,-59.6291761 13.3185529,-59.6288097 13.3200803,-59.6276768 13.3205815)",track,yes,,,,,,,,,
"LINESTRING (-59.6237471 13.3177014,-59.6242866 13.3173883,-59.6245375 13.3171569,-59.6249475 13.3167786,-59.6254024 13.3164696,-59.6260633 13.3163777,-59.6271019 13.3161772,-59.6275825 13.316077,-59.6285524 13.3156844)",track,yes,,,,,,,,,
"LINESTRING (-59.6285524 13.3156844,-59.6281662 13.3172129,-59.6279107 13.3181311)",track,yes,,,,,,,,,
"LINESTRING (-59.6267874 13.3183667,-59.6267006 13.3181713,-59.6260633 13.3163777)",track,yes,,,,,,,,,
"LINESTRING (-59.6234829 13.3156173,-59.624269 13.3154582,-59.6247026 13.3153705,-59.6252565 13.3152585)",track,yes,,,,,,,,,
"LINESTRING (-59.6249475 13.3167786,-59.6247026 13.3153705)",track,yes,,,,,,,,,
"LINESTRING (-59.6245375 13.3171569,-59.624269 13.3154582)",track,yes,,,,,,,,,
"LINESTRING (-59.6333427 13.3215255,-59.6302661 13.3215513)",track,yes,,,,,,,,,
"LINESTRING (-59.6234646 13.3154731,-59.6214027 13.3162942,-59.6195402 13.3171377,-59.6174202 13.3179897)",track,yes,,,,,,,,,
"LINESTRING (-59.6220937 13.3193708,-59.6225585 13.3200297,-59.6226787 13.3204473)",track,yes,,,,,,,,,
"LINESTRING (-59.619483 13.3212055,-59.6168241 13.3184509)",track,,,,,,,,,,
"LINESTRING (-59.6087506 13.3157019,-59.6084663 13.315363)",track,yes,,,,,,,,,
