WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.6132382 13.3294862,-59.6134086 13.329679)",service,yes,,,,,,,,,
"LINESTRING (-59.6128624 13.3282376,-59.6118595 13.3292057,-59.6108086 13.3302201)",residential,yes,,,,,,,,,
"LINESTRING (-59.6149443 13.3275088,-59.6153923 13.3280435,-59.6154231 13.3280758,-59.6159515 13.328639,-59.6164424 13.3291615,-59.6166108 13.3292763,-59.6167042 13.3292866,-59.6167522 13.3292919,-59.6168913 13.3292732,-59.6173409 13.328911,-59.6180442 13.3282741)",residential,,Retreat Road,,40,,,,,,
"LINESTRING (-59.6167042 13.3292866,-59.6166584 13.329487,-59.6165055 13.3296305,-59.6162104 13.3299385)",residential,,,,,,,,,,
"LINESTRING (-59.6251785 13.3255399,-59.62626 13.3264169,-59.6263029 13.3265421,-59.6260025 13.3268345,-59.6260025 13.3269263,-59.626363 13.3273356,-59.6265175 13.327511,-59.6264831 13.3279536,-59.6256763 13.3283545,-59.6259682 13.3287387)",residential,yes,,,,,,,,,
"LINESTRING (-59.6123745 13.3316161,-59.6125438 13.3315937,-59.6136524 13.3313286,-59.6144973 13.3311133,-59.6147467 13.331065,-59.6148875 13.3310154,-59.6150147 13.3308906)",residential,yes,,,,,,,,,
"LINESTRING (-59.6125438 13.3315937,-59.612737 13.3316695,-59.6133995 13.3319984)",residential,,,,,,,,,,
"LINESTRING (-59.6169984 13.3320189,-59.6169207 13.3319354,-59.6168724 13.3318545,-59.6168469 13.3316653,-59.6168134 13.3316144,-59.6167745 13.3315896,-59.6161884 13.3313142,-59.6159685 13.331172,-59.615892 13.3311459,-59.6158116 13.3311446,-59.615538 13.3311394,-59.6153368 13.3310232,-59.6150147 13.3308906,-59.6148045 13.3306644,-59.6147145 13.3305208,-59.614449 13.3302846,-59.6143363 13.3301541,-59.6142398 13.3301084,-59.6139072 13.3300027,-59.6138254 13.329961,-59.6137878 13.3299258,-59.613694 13.3297926,-59.613537 13.329717,-59.6135022 13.3296791,-59.6134888 13.3296413,-59.6134861 13.329529,-59.6135129 13.3291676,-59.6134955 13.3290266)",residential,,Greenridges,,40,,,,,,
"LINESTRING (-59.620702 13.3296474,-59.6212771 13.3304743,-59.6216719 13.3310255)",service,yes,,,,,,,,,
"LINESTRING (-59.6169984 13.3320189,-59.6168412 13.3320721,-59.6166677 13.3320793,-59.6165783 13.3320878,-59.6164545 13.3321524,-59.6163221 13.3322368,-59.6156539 13.3327148,-59.615623 13.3327696,-59.6156029 13.3328309,-59.6156218 13.332952)",unclassified,yes,,,,,,,,,
"LINESTRING (-59.6134955 13.3290266,-59.6132382 13.3294862,-59.6129287 13.3299612,-59.6128193 13.3301856,-59.6127538 13.3304656,-59.6126368 13.3309551,-59.6123745 13.3316161,-59.6124746 13.3318573,-59.6125036 13.3319273,-59.612515 13.332,-59.6124639 13.3322253,-59.612319 13.3327981,-59.6123828 13.33309,-59.6124513 13.3334031,-59.6124988 13.3334793,-59.6125598 13.3335504,-59.6126862 13.3336193,-59.6127281 13.3337012,-59.6127827 13.3339283,-59.6128689 13.3341958,-59.6129423 13.3343574,-59.6130509 13.3344824)",unclassified,,Animal Flower Cave Road,,60,,,,,,
"LINESTRING (-59.6247895 13.3192875,-59.6244107 13.3196258,-59.6243744 13.319682,-59.6243449 13.3197512,-59.6243342 13.3198125,-59.6243359 13.3198881,-59.6244357 13.3200565,-59.6251395 13.3212036,-59.6255171 13.32183,-59.6260407 13.3227988,-59.6264184 13.3233334,-59.6266415 13.3238679,-59.6266415 13.3240349,-59.626384 13.3243356,-59.6251785 13.3255399,-59.6240494 13.3266575,-59.6226332 13.3278518,-59.6216805 13.3286536,-59.6209509 13.3293384,-59.620702 13.3296474,-59.6196721 13.3302905,-59.6190498 13.330728,-59.6185133 13.3311466,-59.6180241 13.3314848,-59.617758 13.3316352,-59.6175006 13.3317688,-59.6173203 13.3319024,-59.6169984 13.3320189)",unclassified,,Greenridges,,40,,,,,,
"LINESTRING (-59.6073845 13.327683,-59.60699 13.3280582,-59.6069439 13.3282393)",residential,yes,,,,,,,,,
"LINESTRING (-59.60699 13.3280582,-59.6066618 13.3277579)",residential,,,,,,,,,,
"LINESTRING (-59.6066215 13.3269764,-59.6064369 13.3271583,-59.6062715 13.3271641,-59.6061296 13.3271495,-59.6056801 13.3270649,-59.6052094 13.3269083,-59.604237 13.3266447)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.604237 13.3266447,-59.6038339 13.3275035,-59.6035598 13.328142,-59.6033034 13.3281903,-59.6031096 13.3281135)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.604237 13.3266447,-59.6032626 13.3262908,-59.6030871 13.3262796,-59.6029193 13.3263159,-59.6027562 13.3264579)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6427361 13.2654041,-59.6429461 13.2653111)",tertiary,,Maynards Road,asphalt,,,,yes,,,
"LINESTRING (-59.5996624 13.3087841,-59.5998422 13.3092029)",service,,,,,,,,,,
"LINESTRING (-59.5903284 13.3120271,-59.5897214 13.312038)",service,,,,,,,,,,
"LINESTRING (-59.5922033 13.3136176,-59.5920985 13.3134494,-59.592061 13.313285,-59.5920342 13.3130475,-59.592053 13.3127577)",residential,,,,,,,,,,
"LINESTRING (-59.5930656 13.3130072,-59.5925024 13.3130046,-59.5924326 13.3130672,-59.5923978 13.3131638,-59.5923844 13.313263,-59.5924208 13.313571)",residential,,,,,,,,,,
"LINESTRING (-59.5939839 13.3136012,-59.5940102 13.3117297,-59.5940647 13.3102545,-59.5941523 13.308023)",unclassified,,Lowlands Road,,40,,,,,,
"LINESTRING (-59.5906621 13.3073055,-59.5906915 13.3081741,-59.5906228 13.3089008,-59.5905779 13.3089941,-59.5905117 13.3090303,-59.5901899 13.309011,-59.5900134 13.3090694,-59.5898847 13.3091764,-59.5898503 13.309736,-59.5898503 13.3101787,-59.5895081 13.3110698,-59.5894212 13.3113314,-59.5894178 13.3114228,-59.5894555 13.3114984,-59.5896351 13.3116055,-59.5896953 13.3116602,-59.5897214 13.312038,-59.5897301 13.3121447,-59.5897425 13.3122948,-59.5897455 13.3123582,-59.5897652 13.3127749,-59.5898074 13.3129684,-59.5898765 13.3129993,-59.5900159 13.3129775,-59.5903267 13.3129084,-59.5906577 13.3128267,-59.5907563 13.3128192,-59.5908521 13.3128241,-59.5909735 13.3128962,-59.591113 13.3129954,-59.5918805 13.3135583,-59.591982 13.3136245,-59.592033 13.3136388,-59.5920903 13.3136413,-59.5922033 13.3136176,-59.5923424 13.3135905,-59.5924208 13.313571,-59.592918 13.3135575,-59.5934613 13.3135762,-59.5939839 13.3136012)",residential,,Rockfield,,40,,,,,,
"LINESTRING (-59.596957 13.3130245,-59.5970581 13.3133125)",service,,,,,,,,,,
"LINESTRING (-59.5949117 13.3147191,-59.5939152 13.3145706)",residential,yes,,,,,,,,,
"LINESTRING (-59.5968774 13.3145029,-59.5959851 13.3147362)",residential,,,,,,,,,,
"LINESTRING (-59.5948683 13.3137928,-59.5950407 13.3141542,-59.5950849 13.3143396,-59.5950798 13.3144413,-59.5950541 13.3145155,-59.5949117 13.3147191,-59.594829 13.3148628,-59.5947735 13.3150133,-59.5947993 13.3152054,-59.5950568 13.3155979,-59.5951165 13.3157278,-59.5952027 13.3159153,-59.595237 13.3161325)",residential,,Bishops Road,,40,,,,,,
"LINESTRING (-59.6065602 13.3081016,-59.6065602 13.30821,-59.6065361 13.3082609,-59.6062492 13.3086354,-59.6059831 13.3092618,-59.6058372 13.3093621,-59.6055883 13.3093871,-59.6050733 13.3095124,-59.6046527 13.3096795,-59.6043266 13.3097713,-59.6040948 13.3098047,-59.6039002 13.309837,-59.6037257 13.3099467,-59.6035283 13.3100052,-59.6027846 13.3100316,-59.6020129 13.310072,-59.601579 13.31026,-59.6010822 13.3104813,-59.600958 13.3105575,-59.6008504 13.3106316,-59.6008253 13.3106724,-59.6008159 13.3107181,-59.6008075 13.310807,-59.6007872 13.3111252,-59.6007555 13.3111788,-59.6007207 13.3112088,-59.6005033 13.3113014,-59.5997578 13.3115833,-59.5994587 13.3117165,-59.599151 13.3118733,-59.5987264 13.3121315,-59.5982669 13.3123794,-59.5979491 13.3125232,-59.5971168 13.3129369,-59.596957 13.3130245,-59.5965074 13.313271,-59.5961167 13.3134887,-59.5957263 13.3136886,-59.5955836 13.3137298,-59.5954032 13.3137576,-59.5952384 13.3137745,-59.5948683 13.3137928,-59.5943187 13.3136552,-59.5941828 13.3136284,-59.5939839 13.3136012)",unclassified,,Chance Hall,,40,,,,,,
"LINESTRING (-59.5965074 13.313271,-59.5968597 13.3143974,-59.5968774 13.3145029,-59.5972772 13.3168857)",residential,,Coconut Hall,,40,,,,,,
"LINESTRING (-59.6338229 13.3215836,-59.6337863 13.3223255)",residential,,,,,,,,,,
"LINESTRING (-59.6365156 13.3218758,-59.6364933 13.3223368)",residential,,,,,,,,,,
"LINESTRING (-59.6352511 13.3220426,-59.6352511 13.3220713,-59.6352659 13.3221235,-59.6352947 13.3221972,-59.6355198 13.3226536)",residential,yes,,,,,,,,,
"LINESTRING (-59.6341068 13.3229376,-59.6332038 13.323004)",residential,,,,,,,,,,
"LINESTRING (-59.6349759 13.3228171,-59.6344776 13.3228432)",residential,,,,,,,,,,
"LINESTRING (-59.6355198 13.3226536,-59.6350249 13.3226607,-59.634994 13.3226827,-59.6349725 13.3227179,-59.6349759 13.3228171,-59.6349801 13.3229415)",residential,yes,,,,,,,,,
"LINESTRING (-59.6355198 13.3226536,-59.6356791 13.3229188)",residential,yes,,,,,,,,,
"LINESTRING (-59.6363981 13.3229071,-59.6357691 13.3229371,-59.6357195 13.3229345,-59.6356791 13.3229188)",residential,,,,,,,,,,
"LINESTRING (-59.6333427 13.3215255,-59.6332038 13.323004,-59.6331925 13.323112,-59.6330981 13.3240474,-59.6329264 13.3242646,-59.6327934 13.3259736,-59.6327765 13.3262944,-59.632729 13.326695,-59.6327805 13.3268119,-59.6329093 13.326862,-59.6329951 13.3269957,-59.632832 13.3277975)",residential,,Archers Bay,,,,,,,,
"LINESTRING (-59.63424 13.3268917,-59.6342292 13.3266803,-59.6342212 13.3264845,-59.6341836 13.326354,-59.6341515 13.3262992,-59.6341032 13.3262809,-59.6340308 13.3262705,-59.6339825 13.3262601,-59.6339449 13.3262392,-59.6339235 13.3261713,-59.633953 13.3260356,-59.6339948 13.325853,-59.6339733 13.3257382,-59.6338661 13.3257382,-59.6327934 13.3259736)",residential,,Archers Bay #1,,,,,,,,
"LINESTRING (-59.6251785 13.3255399,-59.6239404 13.3243811)",service,yes,,,,,,,,,
"LINESTRING (-59.6176424 13.3230077,-59.6178479 13.3226893,-59.6180117 13.3224501,-59.6180442 13.3224027,-59.6184486 13.3219751,-59.6188269 13.3216713,-59.61922 13.3214088,-59.619483 13.3212055,-59.6200955 13.3207322,-59.6218121 13.319588,-59.6220937 13.3193708,-59.6227115 13.3187801,-59.6232988 13.3182092,-59.6235081 13.3180115,-59.6235888 13.3179844)",tertiary,,Highway 1B,,60,H1B,,,,,
"LINESTRING (-59.6090518 13.3150847,-59.6096486 13.3159519,-59.6111777 13.3174999,-59.6115725 13.3178841,-59.6116669 13.3180679,-59.6117614 13.3183101,-59.6119073 13.318569,-59.6131947 13.3201058,-59.6134951 13.3203397,-59.6156237 13.321058,-59.6158212 13.3212,-59.6176424 13.3230077)",unclassified,,Hope Bridge Road,,40,,,,,,
"LINESTRING (-59.6180117 13.3224501,-59.6182531 13.3226868,-59.6184838 13.3225354,-59.6187467 13.3223318,-59.6190712 13.3221074)",service,,,unpaved,,,,,,,
"LINESTRING (-59.6182531 13.3226868,-59.6179044 13.3229896,-59.6178079 13.3230653,-59.6177623 13.3231905,-59.6180922 13.3235429,-59.6183898 13.3239253)",service,,,unpaved,,,,,,,
"LINESTRING (-59.6173301 13.3236043,-59.6180945 13.3244046,-59.618419 13.324722,-59.6185815 13.3247551,-59.6187924 13.324723,-59.6190868 13.3245811,-59.6192226 13.3245384,-59.6193057 13.3245097,-59.6193781 13.3244732,-59.6194774 13.3244288,-59.6195632 13.3244132,-59.6197054 13.324421,-59.6198019 13.3244549,-59.6198556 13.3244941,-59.6199199 13.3245254,-59.6200031 13.3245411,-59.6200862 13.324528,-59.6202203 13.3244523,-59.6204456 13.3242957,-59.6206066 13.3241939,-59.6206736 13.3241809,-59.6207434 13.3242044,-59.6207863 13.3242461,-59.6208587 13.3243792,-59.6209284 13.3244967,-59.6210545 13.3245515,-59.6211725 13.3245698)",residential,yes,,,,,,,,,
"LINESTRING (-59.6180945 13.3244046,-59.6181904 13.3243171,-59.6183084 13.3241855,-59.618339 13.3240546,-59.6183898 13.3239253,-59.6184045 13.323888,-59.6184423 13.3237983)",service,yes,,,,,,,,,
"LINESTRING (-59.6164006 13.3252868,-59.6153881 13.3245006)",residential,yes,,,,,,,,,
"LINESTRING (-59.6159756 13.3260441,-59.6147728 13.3249422)",residential,yes,,,,,,,,,
"LINESTRING (-59.6152103 13.3271583,-59.6125986 13.3246406)",residential,yes,,,,,,,,,
"LINESTRING (-59.6149443 13.3275088,-59.6149015 13.3274375,-59.6144886 13.3270346,-59.6144294 13.3270264,-59.6143698 13.3270405,-59.6140881 13.3273353,-59.6140499 13.3273409,-59.6140114 13.3273275,-59.6128245 13.3260915)",residential,yes,,,,,,,,,
"LINESTRING (-59.6083745 13.3195097,-59.6085487 13.320305,-59.6085406 13.3203859,-59.6085004 13.3204407,-59.60728 13.3210227,-59.606309 13.3216752,-59.6062286 13.3218188,-59.6061883 13.321931,-59.6062098 13.3220798,-59.6062742 13.3222181,-59.6063251 13.3224165,-59.6063198 13.322547,-59.6062527 13.3225861,-59.6056895 13.3228785)",service,,,,,,,,,,
"LINESTRING (-59.6110774 13.3258451,-59.6104578 13.3261791,-59.6097763 13.3264325)",residential,,,,,,,,,,
"LINESTRING (-59.6096365 13.3263127,-59.6097249 13.3261906,-59.6097383 13.3261201,-59.6097275 13.3260653,-59.6093869 13.3255903)",residential,,,,,,,,,,
"LINESTRING (-59.6094363 13.3263257,-59.6089646 13.325599)",residential,yes,,,,,,,,,
"LINESTRING (-59.6087404 13.3266998,-59.608079 13.3257829)",residential,yes,,,,,,,,,
"LINESTRING (-59.6079959 13.3265397,-59.6078215 13.3262725,-59.6077178 13.3261563,-59.6076654 13.3260976)",residential,yes,,,,,,,,,
"LINESTRING (-59.6074611 13.3255851,-59.6077695 13.3260235,-59.6077749 13.3260731,-59.6077178 13.3261563)",residential,,,,,,,,,,
"LINESTRING (-59.606651 13.3262506,-59.6062153 13.3265517)",residential,,,,,,,,,,
"LINESTRING (-59.6041836 13.3230206,-59.603903 13.3226433,-59.6036716 13.3221769,-59.6035397 13.3219767,-59.6033688 13.3217959)",residential,yes,,,,,,,,,
"LINESTRING (-59.603903 13.3226433,-59.6035718 13.3227957)",residential,yes,,,,,,,,,
"LINESTRING (-59.6046817 13.3233924,-59.6043475 13.3235341)",residential,,,,,,,,,,
"LINESTRING (-59.6043737 13.3242142,-59.6045805 13.3241,-59.6048521 13.3239557,-59.6048793 13.3239412,-59.6049182 13.3238956,-59.6049271 13.3238366,-59.6047389 13.3235018,-59.6046817 13.3233924,-59.6044743 13.3229957,-59.6043985 13.3229729,-59.6041836 13.3230206,-59.6038292 13.3231311)",residential,yes,,,,,,,,,
"LINESTRING (-59.6039082 13.3232803,-59.6034751 13.3234936)",residential,,,,,,,,,,
"LINESTRING (-59.602129 13.3225826,-59.6021381 13.3219707,-59.6021863 13.3218506,-59.6022561 13.3216627,-59.6022507 13.3212947)",residential,,,,,,,,,,
"LINESTRING (-59.6012878 13.3220229,-59.6013484 13.3225388)",residential,,,,,,,,,,
"LINESTRING (-59.6026557 13.3224894,-59.6026277 13.3228308,-59.6025779 13.3234375)",residential,,,,,,,,,,
"LINESTRING (-59.6019185 13.3225834,-59.6019444 13.3227078,-59.6019941 13.3227835,-59.6020946 13.3228266,-59.602159 13.3228527,-59.6022247 13.3228997,-59.6022287 13.3230641)",residential,,,,,,,,,,
"LINESTRING (-59.6041566 13.323751,-59.6040149 13.3238903,-59.60385 13.3240117,-59.6037092 13.3240887,-59.6035227 13.3241044,-59.6031472 13.3241018)",residential,,,,,,,,,,
"LINESTRING (-59.6045805 13.3241,-59.6050484 13.3251207,-59.6051696 13.3254094)",residential,yes,,,,,,,,,
"LINESTRING (-59.6046479 13.3249092,-59.6044823 13.3250087,-59.6044346 13.3250583,-59.6043831 13.3251118,-59.6043629 13.3251679)",residential,,,,,,,,,,
"LINESTRING (-59.6050484 13.3251207,-59.6047706 13.3252203)",residential,yes,,,,,,,,,
"LINESTRING (-59.5980185 13.3166691,-59.5981567 13.3165402,-59.5982719 13.3163985,-59.5984395 13.3162079,-59.5989255 13.3156945,-59.5992517 13.3154189,-59.5996722 13.3152351,-59.5998696 13.3152017,-59.6001529 13.3151015,-59.6008878 13.3152069,-59.6012515 13.3152435,-59.6015948 13.315177,-59.6019062 13.3152009,-59.6022678 13.3152482,-59.6025821 13.3152789,-59.6032376 13.315345)",residential,yes,,,,,,,,,
"LINESTRING (-59.5973313 13.31726,-59.5976655 13.3169496,-59.5977917 13.3168284,-59.5980185 13.3166691)",residential,yes,,,40,,,,,,
"LINESTRING (-59.5972772 13.3168857,-59.5973313 13.31726)",residential,yes,,,40,,,,,,
"LINESTRING (-59.5973313 13.31726,-59.5971478 13.3174181)",service,,,,,,,,,,
"LINESTRING (-59.5967166 13.317134,-59.5967991 13.3174716)",service,,,,,,,,,,
"LINESTRING (-59.5972772 13.3168857,-59.5968506 13.3170763,-59.5967166 13.317134,-59.5964043 13.3172684,-59.5958475 13.3175184,-59.5952198 13.3178781)",residential,yes,,,,,,,,,
"LINESTRING (-59.6001264 13.3205541,-59.5997965 13.3202095)",residential,,,,,,,,,,
"LINESTRING (-59.5996043 13.3211054,-59.5996704 13.3209612,-59.5997309 13.3208497,-59.6000075 13.3206607,-59.6001264 13.3205541,-59.600342 13.3203138,-59.6004777 13.3201314)",residential,yes,,,,,,,,,
"LINESTRING (-59.5951165 13.3157278,-59.5948988 13.3159369,-59.5945635 13.31619,-59.5943516 13.3163179,-59.5940259 13.3165099,-59.5933592 13.3167251)",residential,,,,,,,,,,
"LINESTRING (-59.5947993 13.3152054,-59.5946534 13.3152972,-59.5942757 13.3154225,-59.593941 13.3155979,-59.5939079 13.3156116,-59.5927908 13.316074)",residential,yes,,,,,,,,,
"LINESTRING (-59.5939079 13.3156116,-59.5940043 13.3158077)",residential,,,,,,,,,,
"LINESTRING (-59.595237 13.3161325,-59.5951978 13.3162044,-59.5950782 13.3163142,-59.5950061 13.3163936,-59.5949779 13.3164537,-59.5949844 13.3164943,-59.5950734 13.3167041,-59.5953078 13.3171721,-59.5953159 13.3172902,-59.5952992 13.3174059,-59.595133 13.3176505,-59.5951375 13.3177156,-59.5951512 13.3177695,-59.5952198 13.3178781,-59.59534 13.3180869,-59.5955207 13.3183814)",residential,,Bishops Road,,40,,,,,,
"LINESTRING (-59.595133 13.3176505,-59.5949967 13.3177039,-59.5948304 13.3178292)",residential,,,,,,,,,,
"LINESTRING (-59.5963996 13.3220116,-59.596485 13.321977,-59.596555 13.321966,-59.596653 13.321979,-59.5967876 13.3220316,-59.596983 13.322108,-59.597423 13.322219,-59.597559 13.322228,-59.597793 13.322205,-59.597934 13.322174,-59.598103 13.322109,-59.598258 13.322013,-59.5983916 13.3219179,-59.599166 13.3213667,-59.599455 13.321161,-59.599536 13.32112,-59.5996043 13.3211054,-59.599697 13.321109,-59.599795 13.321134,-59.599974 13.321198,-59.600125 13.32128,-59.600223 13.32136,-59.6008765 13.3220825,-59.600928 13.322165,-59.600969 13.32237,-59.6010357 13.3224502,-59.60108 13.322483,-59.601188 13.322522,-59.6013484 13.3225388,-59.6015335 13.3225582,-59.601779 13.322584,-59.6019185 13.3225834,-59.602129 13.3225826,-59.602263 13.322582,-59.602602 13.322506,-59.6026557 13.3224894,-59.603017 13.322378,-59.603198 13.3222819)",unclassified,yes,,,,,,,,,
"LINESTRING (-59.599166 13.3213667,-59.5993112 13.3214403,-59.5993943 13.3215108,-59.5995365 13.3218736)",service,,,,,,,,driveway,,
"LINESTRING (-59.5990343 13.322071,-59.5987795 13.3222472,-59.5987366 13.3222537,-59.5986857 13.3222511,-59.5986387 13.3222354,-59.5986132 13.3222185,-59.5983916 13.3219179)",residential,,,,,,,,,,
"LINESTRING (-59.6008765 13.3220825,-59.6003572 13.3224345,-59.5999449 13.3226864,-59.599589 13.3229122)",residential,yes,,,,,,,,,
"LINESTRING (-59.6007244 13.322771,-59.6006843 13.3230023)",residential,,,,,,,,,,
"LINESTRING (-59.6010357 13.3224502,-59.6009109 13.3226069,-59.6008077 13.3227295,-59.6007244 13.322771,-59.6006843 13.3227909,-59.6004992 13.3228979,-59.6002036 13.3230941,-59.6001351 13.3231395,-59.5997951 13.3233651)",residential,,,,,,,,,,
"LINESTRING (-59.6002036 13.3230941,-59.6003168 13.3232737)",residential,,,,,,,,,,
"LINESTRING (-59.5963996 13.3220116,-59.5964125 13.3221219,-59.5964098 13.3221636,-59.5964018 13.3221963,-59.5963897 13.3222198,-59.5963606 13.3222445)",unclassified,,,,,,,yes,,,
"LINESTRING (-59.5963606 13.3222445,-59.5963387 13.3222446,-59.5963132 13.3222393,-59.5962978 13.3222341,-59.5962824 13.3222198,-59.5962757 13.3222048,-59.596273 13.3221754,-59.5962784 13.3221415,-59.5963206 13.3220775,-59.5963622 13.322039,-59.5963996 13.3220116)",unclassified,yes,,,,,,yes,,,
"LINESTRING (-59.5966257 13.3223759,-59.596433 13.322293,-59.5963606 13.3222445)",service,yes,,,,,,,,,
"LINESTRING (-59.6085605 13.3268299,-59.6089464 13.3272768,-59.6090013 13.3272936,-59.609055 13.3272871,-59.6091716 13.327197,-59.6092388 13.3271782,-59.6093713 13.3272241)",residential,yes,,,,,,,,,
"LINESTRING (-59.6083373 13.3270002,-59.6079959 13.3265397)",residential,yes,,,,,,,,,
"LINESTRING (-59.6079432 13.3273068,-59.6076971 13.3269488)",residential,,,,,,,,,,
"LINESTRING (-59.6411889 13.2380414,-59.6411218 13.2375281,-59.6410964 13.2373956,-59.6410749 13.2373552,-59.6410427 13.2373251,-59.6409991 13.2373095,-59.6409462 13.2373121,-59.6409086 13.2372984,-59.6408892 13.2372775,-59.6408764 13.2372573,-59.6408744 13.2372305,-59.6408851 13.237143,-59.6408985 13.2370281,-59.6409401 13.2367292,-59.6409482 13.2365947,-59.6409043 13.2360193)",residential,,1st Avenue,,40,,,,,,
"LINESTRING (-59.640986 13.2445302,-59.6413663 13.2444634,-59.6413316 13.2443206)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6413876 13.2449359,-59.6410638 13.2449923)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6409612 13.2443833,-59.640986 13.2445302,-59.6410638 13.2449923,-59.6411107 13.2454255)",residential,yes,,,,,,,,,
"LINESTRING (-59.6404107 13.245673,-59.6405022 13.2456388,-59.6406728 13.2455745,-59.6411076 13.2454265,-59.6411107 13.2454255,-59.6414025 13.24535)",residential,,Archers Road,,40,,,,,,
"LINESTRING (-59.6411886 13.2459138,-59.6409316 13.2459797,-59.6405663 13.2460639,-59.6405118 13.245998,-59.6404496 13.2458022,-59.6404302 13.2457317,-59.6404107 13.245673,-59.6403765 13.2455685,-59.640341 13.2455359,-59.6402558 13.2455281,-59.6392538 13.2458077)",residential,,Mullins Road,,,,,,,,
"LINESTRING (-59.6391739 13.2483083,-59.6404648 13.2479007,-59.6408329 13.2478021,-59.6412 13.2477281)",residential,,Burma Road,,40,,,,,,
"LINESTRING (-59.6408329 13.2478021,-59.6410969 13.2485497,-59.6412958 13.2491597)",residential,,Farm Road,,40,,,,,,
"LINESTRING (-59.6411671 13.250585,-59.6408459 13.2506961)",residential,,Gilles Terrace,,40,,,,,,
"LINESTRING (-59.6399836 13.2509594,-59.6401083 13.2507675,-59.6403471 13.2503145,-59.6404798 13.2500521,-59.6406153 13.2498668,-59.6408861 13.2495161,-59.641228 13.2491735)",residential,,Round the Town,,,,,,,,
"LINESTRING (-59.6413218 13.2509777,-59.6410143 13.2510675)",residential,,Gilles Terrace,,40,,,,,,
"LINESTRING (-59.6413304 13.2552554,-59.6410634 13.2559771,-59.6409199 13.256357,-59.6408716 13.2564915,-59.6408488 13.2566246,-59.6408327 13.2571898)",residential,,3rd Ave North Drive,asphalt,,,,,,,
"LINESTRING (-59.641158 13.2588532,-59.6401948 13.2586831,-59.6394601 13.2585727)",residential,,Rumours,asphalt,,,,,,,
"LINESTRING (-59.641158 13.2588532,-59.6413526 13.2579833,-59.6413423 13.257273)",residential,,2nd Ave North Drive,asphalt,40,,,,,,
"LINESTRING (-59.6406661 13.25934,-59.6410744 13.2594186)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6409742 13.2600772,-59.6410744 13.2594186,-59.641158 13.2588532)",residential,,2nd Ave North Drive,asphalt,40,,,,,,
"LINESTRING (-59.6413971 13.2601501,-59.6409742 13.2600772,-59.6395135 13.2598269)",residential,,Marlin Drive,asphalt,,,,,,,
"LINESTRING (-59.6411561 13.2617602,-59.6412439 13.2622338)",primary,,Highway 1B,asphalt,,H1B,2,,,yes,1
"LINESTRING (-59.5975221 13.3021739,-59.597524 13.3016096)",residential,,,,,,,,,,
"LINESTRING (-59.5960435 13.3021315,-59.5960582 13.3026002)",residential,,,,,,,,,,
"LINESTRING (-59.5954523 13.3021233,-59.5954439 13.3023901,-59.5954828 13.3025702,-59.5955217 13.3026628,-59.5957095 13.3027203)",residential,,,,,,,,,,
"LINESTRING (-59.5972947 13.3021792,-59.5973175 13.3024566)",residential,,,,,,,,,,
"LINESTRING (-59.5966764 13.3021609,-59.5966885 13.3026746)",residential,,,,,,,,,,
"LINESTRING (-59.5988262 13.3022849,-59.5981934 13.302179,-59.597844 13.3021789,-59.5975221 13.3021739,-59.5972947 13.3021792,-59.5966764 13.3021609,-59.5965351 13.3021544,-59.5960435 13.3021315,-59.5954523 13.3021233,-59.5951905 13.3021225,-59.5951395 13.3021434,-59.5951221 13.302183)",residential,,Peterses Road,,40,,,,,,
"LINESTRING (-59.5990533 13.3019553,-59.5997106 13.3019604,-59.6001412 13.3019626,-59.6002089 13.3019998)",residential,,Mount View Drive,,40,,,,,,
"LINESTRING (-59.5989545 13.293528,-59.5990995 13.2943651,-59.5991832 13.2945579,-59.5992937 13.2947436,-59.5995388 13.2950908,-59.5998001 13.2954035,-59.5999385 13.2956201,-59.6000174 13.295683,-59.6001246 13.2957535,-59.6004465 13.2958854,-59.600594 13.2959545,-59.6007326 13.2960631,-59.6008113 13.2961789,-59.6008796 13.2963289,-59.6008367 13.2966927,-59.6006811 13.2972925,-59.6003303 13.2976366,-59.6001676 13.2978861,-59.6000041 13.2981712,-59.5999287 13.2987366,-59.5997408 13.2998521,-59.5995916 13.3010159,-59.5995265 13.3012403,-59.5990533 13.3019553)",unclassified,,Lamberts,,40,,,,,,
"LINESTRING (-59.5951221 13.302183,-59.5950979 13.3024723,-59.5950523 13.302749,-59.5950041 13.3030335,-59.5950054 13.3031692,-59.5949558 13.3034524)",residential,,,,,,,,,,
"LINESTRING (-59.6003541 13.3025258,-59.5996403 13.3025943)",residential,,,,,,,,,,
"LINESTRING (-59.6004372 13.3027067,-59.6000522 13.3027464)",residential,,,,,,,,,,
"LINESTRING (-59.5982862 13.3033692,-59.5976514 13.3033585)",residential,,,,,,,,,,
"LINESTRING (-59.5996268 13.3032312,-59.5994203 13.3032312,-59.5992379 13.3031999,-59.5990931 13.303226,-59.5990153 13.3032965,-59.5988747 13.3034373)",residential,,,,,,,,,,
