WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-7016217.78771662 -2906284.13753582,-7015892.55705467 -2906120.18177084,-7015882.73791006 -2906111.54029574,-7015885.20062327 -2906098.67640187,-7015894.8784676 -2906086.78305804,-7015933.13405993 -2906053.02678458,-7015993.34942611 -2906003.15393251,-7016063.92422143 -2905963.44119664,-7016112.06957671 -2905935.89742071)",track,yes,,,,,,,,,
"LINESTRING (-7017083.24176763 -2904915.20020779,-7017083.38654644 -2904935.73808618,-7017121.40534646 -2905001.62123303,-7017168.30021401 -2905088.47092032,-7017211.61037674 -2905174.84893915,-7017249.80451119 -2905266.39795071,-7017300.37725343 -2905364.0047559,-7017297.38711638 -2905375.32702369,-7017204.28873559 -2905424.52154881,-7017166.15193958 -2905408.46124526,-7017118.71585816 -2905385.28505393,-7017034.90679327 -2905305.99453793,-7016953.64830338 -2905294.4518197,-7016932.34299787 -2905262.31063951)",track,yes,,,,,,,,,
"LINESTRING (-7016817.16044047 -2905312.21803749,-7016846.40242311 -2905307.31806844,-7016932.34299787 -2905262.31063951)",track,yes,,,,,,,,,
"LINESTRING (-7017285.47121687 -2904597.6299557,-7017314.67469323 -2904587.58310999,-7017338.65719861 -2904567.31204376,-7017476.90379705 -2904509.45548517)",track,yes,,,,,,,,,
"LINESTRING (-7016886.54620203 -2904659.19462253,-7017106.07057079 -2904580.38596761,-7017257.60746895 -2904516.23196325,-7017285.47121687 -2904597.6299557,-7017329.29918444 -2904750.75357736,-7017343.45485587 -2904787.08152449,-7017373.87274412 -2904800.63771643,-7017418.91112932 -2904781.71301318,-7017478.37053099 -2904764.69017937)",track,yes,,,,,,,,,
"LINESTRING (-7016758.13040179 -2905067.91454774,-7016817.16044047 -2905312.21803749,-7016814.41009476 -2905354.35761997,-7016801.32808387 -2905367.65013035,-7016788.91969464 -2905380.27947595,-7016711.60074186 -2905410.30103665,-7016714.91954537 -2905440.05955805,-7016687.88931953 -2905466.51031991)",track,yes,,,,,,,,,
"LINESTRING (-7016080.73790206 -2905877.00865714,-7016097.55020984 -2905860.93600439,-7016112.92961106 -2905855.64806562,-7016142.11294348 -2905845.61384654,-7016165.1732104 -2905837.68490845,-7016182.52544762 -2905823.13146134,-7016215.20693343 -2905798.1712613,-7016252.52223061 -2905776.75342842,-7016298.47263855 -2905737.41040985,-7016312.8408232 -2905734.19554828,-7016331.84287236 -2905734.52326435,-7016349.83346691 -2905736.92447012,-7016367.3524809 -2905742.91868328,-7016378.74487848 -2905756.15555656,-7016394.8664711 -2905783.2153808,-7016409.50481677 -2905815.94182531,-7016416.85633764 -2905837.42994059,-7016433.50597392 -2905866.03411664,-7016451.18500293 -2905892.55875536,-7016457.43591611 -2905905.85857364,-7016460.15339643 -2905923.80414092,-7016462.85293007 -2905941.75587641,-7016476.93020634 -2905967.81391815,-7016489.93306618 -2905990.79004277,-7016506.39998725 -2906002.77573766,-7016523.01827972 -2906015.61338036)",track,yes,,,,,,,,,
"LINESTRING (-7019606.78539693 -2903454.70387095,-7019560.50198897 -2903450.0397553,-7019510.17938709 -2903453.63131998,-7019473.24637317 -2903461.1851533,-7019416.36766682 -2903480.76365206,-7019381.14855363 -2903508.34314724,-7019353.12379345 -2903536.87857741,-7019313.18559025 -2903555.76388876,-7019308.69794342 -2903638.00264064,-7019222.27267587 -2903686.63769059,-7019103.01851924 -2903744.86468277,-7018969.27739059 -2903803.16397076)",track,yes,,,,,,,,,
"LINESTRING (-7018998.9204614 -2903077.01506907,-7019126.12764494 -2903420.98633754,-7019241.4301777 -2903511.79231658,-7019266.43329081 -2903554.69368785,-7019313.18559025 -2903555.76388876)",track,yes,,,,,,,,,
"LINESTRING (-7017650.02658528 -2904059.75457562,-7017815.77033276 -2903906.58922508,-7018093.69666922 -2903649.5810224,-7018164.53935516 -2903580.56243595,-7018301.21030212 -2903452.83773102,-7018424.50359092 -2903326.2606239,-7018455.61063592 -2903296.68622912,-7018487.79721245 -2903275.28957051,-7018685.497953 -2903200.36871256,-7018998.9204614 -2903077.01506907,-7019344.68192067 -2902947.67925954,-7019615.1312968 -2902844.26586082,-7019997.67293196 -2902686.79212173,-7020102.82384227 -2902983.72543248,-7020146.66282138 -2903131.74793068,-7020231.48555638 -2903413.46339625)",track,yes,,,,,,,,,
"LINESTRING (-7018646.00409099 -2903787.38857878,-7018790.34070046 -2904108.53418301)",track,yes,,,,,,,,,
"LINESTRING (-7018254.3512743 -2903958.22115121,-7018646.00409099 -2903787.38857878,-7018917.32235922 -2903666.53044069)",track,yes,,,,,,,,,
"LINESTRING (-7018424.50359092 -2903326.2606239,-7018313.76774133 -2903033.06729955,-7018226.19841162 -2902792.63258595)",track,yes,,,,,,,,,
"LINESTRING (-7018301.21030212 -2903452.83773102,-7018174.00176961 -2903156.70918146,-7018136.13158799 -2903046.15131595,-7017991.21630069 -2903104.60925889,-7018062.71171392 -2903308.31662838,-7018078.0019876 -2903357.98553861,-7018100.4689068 -2903403.47855199,-7018164.53935516 -2903580.56243595)",track,yes,,,,,,,,,
"LINESTRING (-7018093.69666922 -2903649.5810224,-7018254.3512743 -2903958.22115121,-7018398.46784463 -2904318.92333874)",track,yes,,,,,,,,,
"LINESTRING (-7018143.61318376 -2904507.88156885,-7018020.33555133 -2904248.17492735,-7017935.97523629 -2904102.09920618,-7017845.04850772 -2903906.80892369,-7017815.77033276 -2903906.58922508)",track,yes,,,,,,,,,
"LINESTRING (-7018582.81662876 -2902822.01688904,-7018606.62549119 -2902909.92352873,-7018636.60931231 -2902997.45144784,-7018688.36953346 -2903173.62787197,-7018685.497953 -2903200.36871256,-7018698.61224767 -2903233.62969776,-7018737.85544477 -2903323.13000317,-7018769.82935926 -2903401.40400789,-7018807.17524713 -2903510.44621456,-7018825.82733257 -2903529.77847866,-7018876.39328691 -2903557.01404158,-7018917.32235922 -2903666.53044069,-7018969.27739059 -2903803.16397076,-7019022.71873805 -2903934.14887056,-7019033.76146949 -2903966.39802484,-7019022.71543793 -2903999.38413106,-7018992.73475164 -2904042.31831261,-7018951.31467567 -2904066.86877061,-7018897.97308357 -2904076.6544856,-7018835.87371576 -2904086.00113,-7018790.34070046 -2904108.53418301,-7018693.69933134 -2904167.54083164,-7018586.71138081 -2904216.37814002,-7018398.46784463 -2904318.92333874,-7018318.42709778 -2904396.23667064,-7018226.44852613 -2904458.79066804,-7018143.61318376 -2904507.88156885,-7018015.62825756 -2904565.64134805,-7017836.51157163 -2904584.35771485)",track,yes,,,,,,,,,
"LINESTRING (-7018078.0019876 -2903357.98553861,-7017791.99144297 -2903435.84166881)",track,yes,,,,,,,,,
"LINESTRING (-7017815.77033276 -2903906.58922508,-7017805.8143665 -2903882.54073513,-7017790.92267464 -2903688.54027625,-7017791.99144297 -2903435.84166881,-7017802.50324953 -2903336.09066205,-7017796.25826776 -2903197.47225707,-7017802.67628711 -2903100.85526899,-7017818.06901782 -2903035.46712915,-7017835.21124737 -2902930.0192977,-7017864.76988629 -2902774.34421751)",track,yes,,,,,,,,,
"LINESTRING (-7017526.51388706 -2903769.24358615,-7017650.5416069 -2903735.14842982,-7017734.02115513 -2903702.98635279,-7017790.92267464 -2903688.54027625)",track,yes,,,,,,,,,
"LINESTRING (-7017231.21036372 -2902978.08185923,-7017288.46228431 -2903159.42281638,-7017310.55490425 -2903223.92367754,-7017418.50934919 -2903494.01112417,-7017526.51388706 -2903769.24358615,-7017567.28401318 -2903858.20378926,-7017650.02658528 -2904059.75457562,-7017718.61737479 -2904224.95620371,-7017793.89197147 -2904454.82902439)",track,yes,,,,,,,,,
"LINESTRING (-7018550.81909083 -2902205.47433948,-7018725.36729118 -2902634.67547315,-7018770.0916156 -2902731.61951602)",track,yes,,,,,,,,,
"LINESTRING (-7018039.25252988 -2902342.16474184,-7018093.87902108 -2902301.03401963,-7018154.89971258 -2902288.61091603,-7018200.0471145 -2902279.92771947,-7018312.22264726 -2902241.29693648,-7018352.67504547 -2902223.93355632,-7018474.77337176 -2902204.20481962,-7018550.81909083 -2902205.47433948,-7018622.07528902 -2902187.79913195,-7018658.6091163 -2902194.10570203,-7018927.95352839 -2902087.61323967,-7019031.34520436 -2902038.27332826)",track,yes,,,,,,,,,
"LINESTRING (-7018409.09153602 -2902813.69927075,-7018200.0471145 -2902279.92771947,-7018093.44093778 -2901993.89214085)",track,yes,,,,,,,,,
"LINESTRING (-7017660.07655452 -2902784.66838873,-7017515.98803925 -2902554.9626962,-7017364.22556121 -2902207.2579008,-7017354.75894265 -2902179.63140972,-7017305.21530089 -2902150.35330371,-7017265.18157113 -2902059.1102596)",track,yes,,,,,,,,,
"LINESTRING (-7016876.95756894 -2904051.62264706,-7017346.96948082 -2903924.2195368,-7017368.07611156 -2903930.68243917,-7017384.13261702 -2903947.47246745,-7017434.60470876 -2904094.88136165,-7017445.75758731 -2904142.53773097,-7017467.63764245 -2904181.36594537,-7017484.02325833 -2904239.22217698,-7017472.32433175 -2904255.26830555,-7017346.30757507 -2904298.6276601,-7017187.9369106 -2904342.82359706,-7017073.13376957 -2904373.7341618,-7017023.34837859 -2904378.84320582,-7016954.39564126 -2904363.0964037,-7016813.17888464 -2904367.05590183,-7016736.34795842 -2904368.97830593)",track,yes,,,,,,,,,
"LINESTRING (-7016580.92831089 -2904279.82155756,-7016596.44121359 -2904474.08679117)",track,yes,,,,,,,,,
"LINESTRING (-7016186.93220183 -2903776.63344431,-7016199.83345487 -2903784.21268908,-7016205.61088693 -2903801.08510865,-7016198.73906105 -2903841.21219804,-7016196.63327306 -2903900.28537624,-7016208.2401557 -2903939.21024273,-7016222.28381413 -2903960.12083763,-7016254.01036031 -2904012.68838126,-7016322.19247333 -2904188.8044168,-7016340.40561404 -2904216.86890495,-7016368.17226742 -2904222.74469301,-7016528.1536447 -2904165.82900047,-7016542.1458574 -2904181.62203224,-7016549.38855619 -2904252.93067215,-7016555.69381905 -2904271.34813744,-7016580.92831089 -2904279.82155756)",track,yes,,,,,,,,,
"LINESTRING (-7016580.27219692 -2904507.11911243,-7016354.10895063 -2904576.4813739,-7016202.9317959 -2904616.49082945,-7016080.37047026 -2904639.77305679,-7015999.08798556 -2904623.11324817)",track,yes,,,,,,,,,
"LINESTRING (-7016186.93220183 -2903776.63344431,-7016168.62503226 -2903798.38361749,-7016122.2445706 -2903843.51860561,-7016078.3629391 -2903880.93113128,-7016056.37421203 -2903891.92885525,-7016016.33739096 -2903895.39271472,-7015974.0735281 -2903877.33200943,-7015957.02688642 -2903862.61236341,-7015943.18897199 -2903867.3742705,-7015938.24716209 -2903893.0914346,-7015927.65993001 -2903917.34080773,-7015906.96760162 -2903962.22191962,-7015881.44514978 -2903983.0022018,-7015841.48901039 -2903996.75115745,-7015806.15159642 -2904008.91072338,-7015717.5007842 -2904027.88995163,-7015646.37825967 -2904060.94987361,-7015555.23888346 -2904095.7403774,-7015510.2347314 -2904119.81251622)",track,yes,,,,,,,,,
"LINESTRING (-7015737.65062391 -2904568.38255772,-7015703.90172483 -2904519.94463731,-7015695.81549001 -2904471.24491773,-7015578.1103417 -2904262.89978265,-7015510.2347314 -2904119.81251622,-7015443.60651218 -2904005.4484417,-7015427.10558353 -2903997.40353045,-7015298.29966585 -2904072.60022521,-7015269.10426895 -2904082.64584355,-7015244.19157903 -2904115.25254849,-7015154.67382342 -2904162.71298976,-7015122.53092285 -2904189.21998345,-7015076.51159974 -2904215.34504764,-7015015.06116531 -2904236.48757244,-7014961.68781706 -2904241.12912378,-7014930.60366773 -2904205.50255186,-7014904.49531873 -2904149.28655469,-7014755.55603248 -2904210.82218979)",track,yes,,,,,,,,,
"LINESTRING (-7015854.89151786 -2903129.16141142,-7016293.42118127 -2902930.14419)",track,yes,,,,,,,,,
"LINESTRING (-7015896.64971707 -2903631.12252782,-7015940.18883707 -2903617.84354226,-7015999.42771201 -2903575.14414066,-7016043.42175438 -2903553.14088392,-7016072.17092366 -2903551.83426475,-7016087.28250192 -2903580.94393601,-7016114.86489853 -2903626.3686597,-7016166.21908316 -2903756.29252673,-7016186.93220183 -2903776.63344431)",track,yes,,,,,,,,,
"LINESTRING (-7015355.51543217 -2903324.84157812,-7015388.37397167 -2903325.54991956,-7015436.28717081 -2903345.09224375,-7015465.61472854 -2903350.4469153,-7015590.09046323 -2903312.73921299,-7015810.85929243 -2903305.41060782,-7015844.74835984 -2903304.03893615,-7015905.31783538 -2903300.34588384,-7015931.06198044 -2903310.36563037,-7015942.02784141 -2903332.33419588,-7015933.0160681 -2903361.17898412,-7015908.19079522 -2903404.03373545,-7015825.63357417 -2903483.93357347,-7015784.3862323 -2903529.02873404,-7015774.92562045 -2903566.61453512,-7015783.46613717 -2903606.5719941,-7015800.57095711 -2903626.42745782,-7015851.4328517 -2903629.50876058,-7015896.64971707 -2903631.12252782)",track,yes,,,,,,,,,
"LINESTRING (-7015810.85929243 -2903305.41060782,-7015899.58988053 -2903259.66595913,-7015927.14794785 -2903239.86657616,-7015917.08369932 -2903200.43254365,-7015863.3076253 -2903153.73313287,-7015854.89151786 -2903129.16141142,-7015812.65060515 -2902920.603121,-7015745.35996932 -2902692.97445616)",track,yes,,,,,,,,,
"LINESTRING (-7015812.65060515 -2902920.603121,-7015733.32481611 -2902954.77330611,-7015707.95820378 -2902930.90106742,-7015623.98095196 -2902734.76338228)",track,yes,,,,,,,,,
"LINESTRING (-7020342.46330673 -2900623.29770443,-7020284.66923 -2900935.42178382)",track,yes,,,,,,,,,
"LINESTRING (-7019997.45798175 -2900818.01516738,-7019956.24786993 -2901064.33731908,-7019893.33799384 -2901286.92399056,-7019846.44512599 -2901270.4556043,-7019812.90761644 -2901252.81909089,-7019777.90791714 -2901245.98574523,-7019737.95638273 -2901259.75066343,-7019699.17726943 -2901292.00346657,-7019654.54606268 -2901302.22059567,-7019598.52804632 -2901299.195876,-7019553.13499675 -2901277.05205829,-7019514.84747719 -2901245.61507991,-7019455.63074564 -2901228.23471523,-7019402.32299773 -2901183.06172691,-7019324.41199298 -2901141.22741492,-7019290.25125598 -2901111.78253824,-7019211.17271597 -2901116.70561896,-7019158.16165639 -2901042.26407825)",track,yes,,,,,,,,,
"LINESTRING (-7019314.15532301 -2900739.10229419,-7019459.93292332 -2900819.79221899,-7019623.48566462 -2900900.81541159,-7019795.89001345 -2900997.66439235,-7019956.24786993 -2901064.33731908)",track,yes,,,,,,,,,
"LINESTRING (-7018878.43225094 -2901120.57869126,-7018991.28705921 -2901553.04391879)",track,yes,,,,,,,,,
"LINESTRING (-7018699.49452741 -2901235.22016122,-7018756.71671659 -2901390.05423552,-7018821.61289973 -2901659.57054468)",track,yes,,,,,,,,,
"LINESTRING (-7019514.84747719 -2901245.61507991,-7019538.1055441 -2901323.44619825,-7019568.38461665 -2901381.6939056,-7019560.47166245 -2901418.77008651,-7019502.54613881 -2901435.2932359,-7019442.94513415 -2901497.04147648,-7019391.12048753 -2901506.3026566,-7019280.41475134 -2901539.28089858,-7019177.84433549 -2901560.88444389,-7018991.28705921 -2901553.04391879,-7018946.67723751 -2901563.25218555,-7018896.57418921 -2901592.53639444,-7018860.42505974 -2901632.44987915,-7018821.61289973 -2901659.57054468,-7018766.98606574 -2901640.60919874,-7018739.0663589 -2901619.3133215,-7018666.62808602 -2901618.53286112,-7018579.87376112 -2901626.09602939,-7018462.7462853 -2901625.23334155,-7018392.45039902 -2901635.71863129,-7018275.09343753 -2901669.2795234,-7018022.9962933 -2901685.7248018,-7018053.41197552 -2901573.96584432,-7018090.51750995 -2901388.17213249)",track,yes,,,,,,,,,
"LINESTRING (-7019158.16165639 -2901042.26407825,-7019278.17261274 -2900780.1990412)",track,yes,,,,,,,,,
"LINESTRING (-7016854.58356992 -2902204.10971553,-7016835.57275353 -2902128.42101498,-7016799.48155949 -2902048.15553573)",track,yes,,,,,,,,,
"LINESTRING (-7016018.26075049 -2902294.21340486,-7016126.79985383 -2902580.34191157)",track,yes,,,,,,,,,
"LINESTRING (-7015238.22762295 -2902614.28179478,-7015529.99103002 -2902498.37704683,-7015651.10904647 -2902450.63366231,-7015719.85601422 -2902415.84733686,-7015830.12568377 -2902370.89245697,-7015994.32878239 -2902303.97476086,-7016018.26075049 -2902294.21340486,-7016114.0138988 -2902257.80933311,-7016317.17983093 -2902168.9639014)",track,yes,,,,,,,,,
"LINESTRING (-7015862.97674029 -2901966.43252785,-7015925.81222692 -2902127.90088449,-7015994.32878239 -2902303.97476086)",track,yes,,,,,,,,,
"LINESTRING (-7016268.09934583 -2901970.42855741,-7015925.81222692 -2902127.90088449,-7015758.91455873 -2902193.83980554,-7015578.7555809 -2902271.34904301)",track,yes,,,,,,,,,
"LINESTRING (-7015699.03188066 -2902038.17952207,-7015758.91455873 -2902193.83980554,-7015830.12568377 -2902370.89245697)",track,yes,,,,,,,,,
"LINESTRING (-7016317.17983093 -2902168.9639014,-7016310.58710911 -2902144.58450545,-7016297.6491921 -2902131.88307517,-7016299.99378214 -2902103.62456541,-7016292.62542844 -2902082.12182191,-7016311.45658945 -2902061.9110854,-7016305.14614626 -2902043.49591989,-7016297.77761509 -2902021.99321826,-7016289.36356886 -2901997.43975411,-7016268.09934583 -2901970.42855741,-7016259.27395915 -2901959.7424377,-7016230.48966657 -2901955.93020937,-7016204.1195508 -2901934.10918505,-7016182.87885314 -2901912.24766292,-7016183.2306653 -2901893.24369247,-7016175.33908954 -2901870.21608125,-7016153.01134528 -2901840.16102627,-7015862.97674029 -2901966.43252785,-7015756.92896366 -2902012.61108446,-7015699.03188066 -2902038.17952207,-7015517.06819234 -2902118.53307372,-7015235.07989718 -2902243.04484349,-7015121.41228232 -2902293.23832023,-7015092.35515925 -2902318.69277728,-7015076.72130443 -2902353.24821103,-7015086.71295502 -2902382.41073529)",track,yes,,unpaved,,,,,,,
"LINESTRING (-7015651.10904647 -2902450.63366231,-7015578.7555809 -2902271.34904301,-7015517.06819234 -2902118.53307372)",track,yes,,,,,,,,,
"LINESTRING (-7015529.99103002 -2902498.37704683,-7015623.98095196 -2902734.76338228)",track,yes,,,,,,,,,
"LINESTRING (-7015238.22762295 -2902614.28179478,-7015192.48256001 -2902718.94483733,-7014601.73138862 -2903117.23881944,-7014538.74899843 -2903138.91814461)",track,yes,,,,,,,,,
"LINESTRING (-7015235.07989718 -2902243.04484349,-7015247.58555886 -2902292.97546136,-7015253.77026534 -2902342.32971947,-7015256.14405546 -2902399.42647359,-7015252.71647862 -2902452.09031051,-7015234.36315398 -2902497.75153422)",track,yes,,,,,,,,,
"LINESTRING (-7015086.71295502 -2902382.41073529,-7015062.60659243 -2902392.35466689,-7014795.62874248 -2902515.1349311)",track,yes,,,,,,,,,
"LINESTRING (-7015769.55859429 -2911058.35648819,-7015745.34620671 -2911047.78949715,-7015731.27690709 -2911016.59422734,-7015715.7600435 -2911001.31903924,-7015346.5323117 -2910930.70000415,-7015326.54804235 -2910937.55636117,-7015320.62168833 -2910970.47591332,-7015326.63283825 -2911023.30653192,-7015335.5783343 -2911054.55331696,-7015326.41985722 -2911067.98385806)",track,yes,,,,,,,,,
"LINESTRING (-7015017.05026143 -2910448.41404169,-7015047.48528516 -2910467.13101512,-7015075.8949315 -2910489.99318995,-7015093.4544021 -2910506.26969389,-7015159.91045828 -2910534.92883298,-7015267.58182945 -2910583.7621037,-7015289.24055028 -2910596.92814655,-7015503.04737187 -2910695.12733604,-7015559.27116656 -2910729.02627,-7015609.94427528 -2910776.84444538,-7015663.2165399 -2910832.33542003,-7015723.23303558 -2910897.44530204)",track,yes,,,,,,,,,
"LINESTRING (-7015250.64202616 -2909752.70542582,-7015324.22563499 -2909689.22714821,-7015377.27257198 -2909638.42471817,-7015406.69948551 -2909588.87035466,-7015427.35362835 -2909533.72182408,-7015445.91651682 -2909472.45169222,-7015449.75690429 -2909433.38463933,-7015467.37259866 -2909384.45373757,-7015469.73872203 -2909356.18207706,-7015460.19236607 -2909313.12571422,-7015433.83361376 -2909291.3066937,-7015357.53763709 -2909248.86363445,-7015338.9083769 -2909229.52579057,-7015336.28357715 -2909221.84217228,-7015317.75686639 -2909217.91363238,-7015290.51178893 -2909213.52812342,-7015267.84472395 -2909202.45699254,-7015234.8111207 -2909181.18500161,-7015218.11032258 -2909142.31149292,-7015224.51953409 -2909105.79256309,-7015254.49984948 -2909062.90535885,-7015267.10442655 -2909029.41379103,-7015319.92814496 -2908807.10702339,-7015340.17626466 -2908765.83447662,-7015359.96985308 -2908733.30276828,-7015425.89916495 -2908690.06186297,-7015503.71203311 -2908656.47967246,-7015560.02115949 -2908630.28188134,-7015591.20093978 -2908610.98862315)",track,yes,,,,,,,,,
"LINESTRING (-7015185.29384001 -2909724.14346406,-7015158.54310474 -2909687.40550005,-7015116.36806341 -2909563.27963904,-7015091.29331931 -2909504.97829988,-7015056.55355982 -2909458.5590679,-7015025.64278305 -2909443.43810661)",track,yes,,,,,,,,,
"LINESTRING (-7015912.10695167 -2906805.00712893,-7015883.64609013 -2906842.25298351,-7015866.36192614 -2906867.07095751,-7015859.88772424 -2906893.30899476,-7015858.16012751 -2906938.51869339,-7015865.18080118 -2906984.15219519,-7015883.45193005 -2907022.4889377,-7015915.98596487 -2907047.3584859,-7015956.63362611 -2907055.69767343,-7015996.21393783 -2907060.97334792,-7016044.48748191 -2907061.53613116,-7016085.21034792 -2907150.49708979,-7016194.38233 -2907394.42605845,-7016222.53917195 -2907451.67655412,-7016239.17602154 -2907480.26505498,-7016249.74612551 -2907521.25017142,-7016270.6798566 -2907572.41703576,-7016279.60356524 -2907598.5204608,-7016280.35509321 -2907630.86218589,-7016271.36332553 -2907664.84642469,-7016264.92337677 -2907696.22830562)",track,yes,,,,,,,,,
"LINESTRING (-7016194.38233 -2907394.42605845,-7016131.40427114 -2907421.20127672,-7016065.38441604 -2907454.17722884,-7016011.63456917 -2907477.80147685,-7015991.14869321 -2907483.13541736,-7015978.77282958 -2907477.07602546,-7015972.47595009 -2907458.65733849,-7015961.32888619 -2907411.01123339,-7015942.46272174 -2907360.86169636,-7015926.71353829 -2907314.79708628,-7015905.45106998 -2907287.77897373,-7015884.60976999 -2907246.89476942)",track,yes,,,,,,,,,
"LINESTRING (-7015787.90249237 -2907225.22003094,-7015780.8875178 -2907249.9380095,-7015758.7039411 -2907305.60580702,-7015751.77554325 -2907340.58469064,-7015731.69027711 -2907402.39137977,-7015727.28189033 -2907429.64347707,-7015729.75501534 -2907487.14942628,-7015735.28145549 -2907538.42998401,-7015730.89209802 -2907570.83095724,-7015728.004983 -2907597.56006811,-7015732.36377277 -2907630.38552025,-7015747.4831968 -2907659.51396115,-7015756.63535392 -2907716.42972353,-7015778.52308283 -2907760.38426615,-7015794.59893769 -2907782.30336147,-7015817.92699345 -2907810.33751056,-7015847.79459561 -2907822.38359664,-7015908.3683891 -2907818.72515446,-7015958.64101214 -2907810.04019044,-7016010.39861148 -2907795.6892487,-7016050.39480915 -2907787.08376614,-7016112.95158455 -2907774.17839312,-7016153.40772893 -2907756.84903971,-7016219.41188938 -2907723.88134703,-7016264.92337677 -2907696.22830562)",track,yes,,,,,,,,,
"LINESTRING (-7015942.46272174 -2907360.86169636,-7015916.8610676 -2907371.36364429,-7015898.02179056 -2907391.57899129,-7015879.35138525 -2907437.45351889,-7015859.75540025 -2907495.66217029,-7015846.75958659 -2907543.03716462,-7015837.27820044 -2907580.61839944,-7015804.66028745 -2907615.83719555,-7015747.4831968 -2907659.51396115)",track,yes,,,,,,,,,
"LINESTRING (-7015884.60976999 -2907246.89476942,-7015976.78171466 -2907210.06569053,-7016085.21034792 -2907150.49708979)",track,yes,,,,,,,,,
"LINESTRING (-7015884.60976999 -2907246.89476942,-7015870.50663214 -2907215.71183866,-7015859.11122176 -2907202.45528434,-7015820.12869746 -2907208.99028594,-7015787.90249237 -2907225.22003094,-7015688.08302758 -2907269.81162114,-7015641.45170686 -2907284.10975765,-7015610.27551305 -2907303.40839479,-7015552.92183554 -2907326.54623731,-7015525.71280875 -2907327.30982728)",track,yes,,,,,,,,,
"LINESTRING (-7015525.71280875 -2907327.30982728,-7015540.16211785 -2907198.81582926,-7015570.60536285 -2907011.60371532,-7015609.71090916 -2906814.57129024,-7015621.45660126 -2906738.45631507,-7015632.38544652 -2906690.08498542,-7015655.09200812 -2906635.96032937,-7015663.59930303 -2906576.99984445)",track,yes,,,,,,,,,
"LINESTRING (-7015912.10695167 -2906805.00712893,-7015904.29187213 -2906721.89049406,-7015900.38713111 -2906680.34142752,-7015883.18193454 -2906645.06887477,-7015847.08363832 -2906624.87679196,-7015779.55865351 -2906593.17882656,-7015732.17253129 -2906575.14175669,-7015663.59930303 -2906576.99984445)",track,yes,,,,,,,,,
"LINESTRING (-7015698.86871548 -2906064.60735037,-7015695.03384127 -2906074.51224589)",track,yes,,,,,,,,,
"LINESTRING (-7015614.70583803 -2906107.69531964,-7015640.85110434 -2906121.77502753,-7015709.33963243 -2906149.43993652)",track,yes,,,,,,,,,
"LINESTRING (-7015634.93076252 -2906053.22935553,-7015665.62144267 -2906067.14310535,-7015695.03384127 -2906074.51224589,-7015716.11623178 -2906079.81524745,-7015731.54199257 -2906081.74266734,-7015739.4606587 -2906078.2191243,-7015741.73265518 -2906072.34362294,-7015749.02638921 -2906027.74556678,-7015747.65637121 -2906007.30483737,-7015726.88273174 -2905934.00456169,-7015713.78030465 -2905899.62340033,-7015705.3054513 -2905893.68364254,-7015689.41423758 -2905891.91663356,-7015663.82203629 -2905894.01915201,-7015639.95364968 -2905889.34590291,-7015621.94442656 -2905877.9951952)",track,yes,,,,,,,,,
"LINESTRING (-7015645.37741474 -2905963.62957352,-7015617.34025203 -2905963.61447602,-7015598.65788479 -2905970.18147962,-7015522.99473661 -2906005.76741778,-7015384.73586576 -2906058.45670535,-7015237.742676 -2906110.69655351,-7015069.94477563 -2906192.4142171)",track,yes,,,,,,,,,
"LINESTRING (-7015667.27860708 -2905147.70136392,-7015675.64357137 -2905159.57400368,-7015686.5504954 -2905179.69334742,-7015703.11004565 -2905225.74503683,-7015720.47626417 -2905292.16475111,-7015725.1340006 -2905313.61172772,-7015733.40892281 -2905334.63644695,-7015742.68116848 -2905351.55891208,-7015750.01178594 -2905366.72510301,-7015757.5704852 -2905387.99620789,-7015772.35818048 -2905421.79799357,-7015780.89247959 -2905446.73947903,-7015783.92184118 -2905465.00778757,-7015780.67710397 -2905483.00962734,-7015770.84828052 -2905498.20156711,-7015754.83876968 -2905513.34136319,-7015719.28520185 -2905544.34318295,-7015685.35955384 -2905578.52361412,-7015652.25767375 -2905615.11148512,-7015626.22038729 -2905650.35853105,-7015608.40465427 -2905671.21318477,-7015594.2753452 -2905691.08773788,-7015585.00453573 -2905718.14515802,-7015580.54942508 -2905743.54663549,-7015585.96025993 -2905767.95913711,-7015596.65779782 -2905803.14600896,-7015617.19586411 -2905866.33733158,-7015621.94442656 -2905877.9951952,-7015628.97702974 -2905895.27680288,-7015635.61782758 -2905915.50736577,-7015642.93669329 -2905937.66170293,-7015645.37741474 -2905963.62957352,-7015648.21263298 -2905987.5924978,-7015646.14222454 -2906010.55102693,-7015641.65322514 -2906031.93765745,-7015634.93076252 -2906053.22935553,-7015625.72164929 -2906082.40112774,-7015614.70583803 -2906107.69531964,-7015598.9662279 -2906158.95504037,-7015591.22636004 -2906202.30842707,-7015590.80937983 -2906220.15845259,-7015596.90457664 -2906251.60715565,-7015625.27423626 -2906337.06390478,-7015644.865068 -2906456.35061253,-7015658.34368796 -2906498.09974155,-7015666.72685632 -2906534.36986477,-7015663.59930303 -2906576.99984445)",track,yes,,,,,,,,,
